_id,name,native_name,birth_day,birth_month,gender,role,status,species,height,hair_color,has_hair,image_profile,image_banner,affiliations,abilities,forms,tags,game_properties
char_sengoku,Sengoku,センゴク,9,5,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511978/entertainment_hub/characters/char_char_sengoku_profile.png,,,,,,
char_senjumaru_shutara,Senjumaru Shutara,修多羅千手丸,1,11,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523814/entertainment_hub/characters/char_char_senjumaru_shutara_profile.png,,,,,,
char_senjurou_rengoku,Senjurou Rengoku,煉獄千寿郎,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531237/entertainment_hub/characters/char_char_senjurou_rengoku_profile.png,,,,,,
char_senkou_no_flash,Senkou no Flash,閃光のフラッシュ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531156/entertainment_hub/characters/char_char_senkou_no_flash_profile.png,,,,,,
char_senna,Senna,茜雫,,,female,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523931/entertainment_hub/characters/char_char_senna_profile.png,,,,,,
char_senpai_geinin,Senpai Geinin,先輩芸人,,,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512863/entertainment_hub/characters/char_char_senpai_geinin_profile.png,,,,,,
char_sensei,Sensei,先生,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512801/entertainment_hub/characters/char_char_sensei_profile.png,,,,,,
char_senta,Senta,センタ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511224/entertainment_hub/characters/char_char_senta_profile.png,,,,,,
char_sentarou_kotsubaki,Sentarou Kotsubaki,小椿仙太郎,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523835/entertainment_hub/characters/char_char_sentarou_kotsubaki_profile.jpg,,,,,,
char_sentoumaru,Sentoumaru,戦桃丸,10,3,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512984/entertainment_hub/characters/char_char_sentoumaru_profile.jpg,,,,,,
char_serial_bomber,Serial Bomber,シリアルボンバー,,,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531211/entertainment_hub/characters/char_char_serial_bomber_profile.jpg,,,,,,
char_seto,Seto,セト,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512005/entertainment_hub/characters/char_char_seto_profile.png,,,,,,
char_setsuko_sasaki,Setsuko Sasaki,佐々木せつこ,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512833/entertainment_hub/characters/char_char_setsuko_sasaki_profile.jpg,,,,,,
char_se_or_pink,Señor Pink,セニョール・ピンク,12,6,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512170/entertainment_hub/characters/char_char_se_or_pink_profile.png,,,,,,
char_shachi,Shachi,シャチ,7,4,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511725/entertainment_hub/characters/char_char_shachi_profile.png,,,,,,
char_shachou,Shachou,社長,,,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512912/entertainment_hub/characters/char_char_shachou_profile.png,,,,,,
char_shaka,Shaka,正,22,3,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512479/entertainment_hub/characters/char_char_shaka_profile.png,,,,,,
char_shakuyaku,Shakuyaku,シャクヤク,8,5,female,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513039/entertainment_hub/characters/char_char_shakuyaku_profile.jpg,,,,,,
char_shalulia_guu,Shalulia Guu,シャルリア宮,29,3,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511958/entertainment_hub/characters/char_char_shalulia_guu_profile.jpg,,,,,,
char_shamrock_figarland,Shamrock Figarland,フィガーランド・シャムロック,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512957/entertainment_hub/characters/char_char_shamrock_figarland_profile.png,,,,,,
char_shan,Shan,シャン,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524480/entertainment_hub/characters/char_char_shan_profile.png,,,,,,
char_shanks,Shanks,シャンクス,9,3,male,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513032/entertainment_hub/characters/char_char_shanks_profile.png,,,,,,
char_shao_may,Shao May,シャオメイ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524471/entertainment_hub/characters/char_char_shao_may_profile.jpg,,,,,,
char_sharinguru,Sharinguru,シャリングル,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512412/entertainment_hub/characters/char_char_sharinguru_profile.png,,,,,,
char_sheepshead,Sheepshead,シープスヘッド,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511730/entertainment_hub/characters/char_char_sheepshead_profile.png,,,,,,
char_shepherd,Shepherd,シェパード,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511907/entertainment_hub/characters/char_char_shepherd_profile.png,,,,,,
char_shepherd_juu_peter_sei,Shepherd Juu Peter Sei,シェパード・十・ピーター聖,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512500/entertainment_hub/characters/char_char_shepherd_juu_peter_sei_profile.png,,,,,,
char_sheska,Sheska,シェスカ,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524407/entertainment_hub/characters/char_char_sheska_profile.png,,,,,,
char_shibi_aburame,Shibi Aburame,油女シビ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511168/entertainment_hub/characters/char_char_shibi_aburame_profile.png,,,,,,
char_shibuki,Shibuki,飛沫,,,,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511494/entertainment_hub/characters/char_char_shibuki_profile.jpg,,,,,,
char_shidoh,Shidoh,シドウ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511673/entertainment_hub/characters/char_char_shidoh_profile.jpg,,,,,,
char_shifu,Shifu,師父,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524452/entertainment_hub/characters/char_char_shifu_profile.jpg,,,,,,
char_shigeru_kamado,Shigeru Kamado,竈門茂,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531241/entertainment_hub/characters/char_char_shigeru_kamado_profile.png,,,,,,
char_shigeru_sonoda,Shigeru Sonoda,園田茂,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512718/entertainment_hub/characters/char_char_shigeru_sonoda_profile.jpg,,,,,,
char_shii,Shii,シー,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511451/entertainment_hub/characters/char_char_shii_profile.jpg,,,,,,
char_shikadai_nara,Shikadai Nara,奈良シカダイ,23,9,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511651/entertainment_hub/characters/char_char_shikadai_nara_profile.jpg,,,,,,
char_shikaku,Shikaku,刺客,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512854/entertainment_hub/characters/char_char_shikaku_profile.png,,,,,,
char_shikaku_onna,Shikaku (Onna),刺客(女),,,female,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524037/entertainment_hub/characters/char_char_shikaku_onna_profile.png,,,,,,
char_shikaku_otoko,Shikaku (Otoko),刺客(男),,,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524028/entertainment_hub/characters/char_char_shikaku_otoko_profile.png,,,,,,
char_shikaku_a,Shikaku A,刺客A,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524020/entertainment_hub/characters/char_char_shikaku_a_profile.jpg,,,,,,
char_shikaku_b,Shikaku B,刺客B,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524028/entertainment_hub/characters/char_char_shikaku_b_profile.jpg,,,,,,
char_shikaku_c,Shikaku C,刺客C,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524036/entertainment_hub/characters/char_char_shikaku_c_profile.jpg,,,,,,
char_shikaku_d,Shikaku D,刺客D,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524045/entertainment_hub/characters/char_char_shikaku_d_profile.jpg,,,,,,
char_shikaku_nara,Shikaku Nara,奈良シカク,15,7,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511150/entertainment_hub/characters/char_char_shikaku_nara_profile.png,,,,,,
char_shikamaru_nara,Shikamaru Nara,奈良シカマル,22,9,male,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511171/entertainment_hub/characters/char_char_shikamaru_nara_profile.jpg,,,,,,
char_shiki,Shiki,シキ,20,3,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512086/entertainment_hub/characters/char_char_shiki_profile.jpg,,,,,,
char_shimin_a,Shimin A,市民A,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531196/entertainment_hub/characters/char_char_shimin_a_profile.jpg,,,,,,
char_shimin_b,Shimin B,市民B,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531190/entertainment_hub/characters/char_char_shimin_b_profile.jpg,,,,,,
char_shimin_c,Shimin C,市民C,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531194/entertainment_hub/characters/char_char_shimin_c_profile.jpg,,,,,,
char_shimon_hijiri,Shimon Hijiri,聖シモン,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511153/entertainment_hub/characters/char_char_shimon_hijiri_profile.png,,,,,,
char_shin_uchiha,Shin Uchiha,うちはシン,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511554/entertainment_hub/characters/char_char_shin_uchiha_profile.jpg,,,,,,
char_shin_emon,Shin'emon,進衛門,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511151/entertainment_hub/characters/char_char_shin_emon_profile.png,,,,,,
char_shine,Shine,シャイン,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512112/entertainment_hub/characters/char_char_shine_profile.png,,,,,,
char_shingo_midou,Shingo Midou,三堂芯吾,25,1,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511693/entertainment_hub/characters/char_char_shingo_midou_profile.png,,,,,,
char_shinja_a,Shinja A,信者,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512789/entertainment_hub/characters/char_char_shinja_a_profile.jpg,,,,,,
char_shinja_b,Shinja B,信者,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512790/entertainment_hub/characters/char_char_shinja_b_profile.jpg,,,,,,
char_shinji_hirako,Shinji Hirako,平子真子,10,5,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523802/entertainment_hub/characters/char_char_shinji_hirako_profile.jpg,,,,,,
char_shinjurou_rengoku,Shinjurou Rengoku,煉獄槇寿郎,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531236/entertainment_hub/characters/char_char_shinjurou_rengoku_profile.jpg,,,,,,
char_shinki,Shinki,シンキ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511647/entertainment_hub/characters/char_char_shinki_profile.jpg,,,,,,
char_shinnou,Shinnou,しっのう,,,,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512947/entertainment_hub/characters/char_char_shinnou_profile.jpg,,,,,,
char_shino_aburame,Shino Aburame,油女シノ,23,1,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511159/entertainment_hub/characters/char_char_shino_aburame_profile.png,,,,,,
char_shino_madarame,Shino Madarame,斑目志乃,16,4,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523819/entertainment_hub/characters/char_char_shino_madarame_profile.png,,,,,,
char_shinobu,Shinobu,しのぶ,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511804/entertainment_hub/characters/char_char_shinobu_profile.jpg,,,,,,
char_shinobu_kochou,Shinobu Kochou,胡蝶しのぶ,24,2,female,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531259/entertainment_hub/characters/char_char_shinobu_kochou_profile.png,,,,,,
char_shinri,Shinri,真理,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524479/entertainment_hub/characters/char_char_shinri_profile.png,,,,,,
char_shiore,Shiore,シオレ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511178/entertainment_hub/characters/char_char_shiore_profile.png,,,,,,
char_shioyaki,Shioyaki,シオヤキ,27,3,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512269/entertainment_hub/characters/char_char_shioyaki_profile.png,,,,,,
char_ship_s_captain,Ship's Captain,船長,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511478/entertainment_hub/characters/char_char_ship_s_captain_profile.png,,,,,,
char_shirahoshi,Shirahoshi,しらほし,4,4,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511786/entertainment_hub/characters/char_char_shirahoshi_profile.jpg,,,,,,
char_shisui_uchiha,Shisui Uchiha,うちはシスイ,19,10,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511476/entertainment_hub/characters/char_char_shisui_uchiha_profile.jpg,,,,,,
char_shiu_kong,Shiu Kong,孔時雨,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512716/entertainment_hub/characters/char_char_shiu_kong_profile.jpg,,,,,,
char_shiyounin_onna,Shiyounin (Onna),使用人(女),,,female,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523993/entertainment_hub/characters/char_char_shiyounin_onna_profile.png,,,,,,
char_shiyounin_otoko,Shiyounin (Otoko),使用人(男),,,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523984/entertainment_hub/characters/char_char_shiyounin_otoko_profile.png,,,,,,
char_shiyounin_a,Shiyounin A,使用人A,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524020/entertainment_hub/characters/char_char_shiyounin_a_profile.jpg,,,,,,
char_shiyounin_b,Shiyounin B,使用人B,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524029/entertainment_hub/characters/char_char_shiyounin_b_profile.jpg,,,,,,
char_shizuka,Shizuka,シズカ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511282/entertainment_hub/characters/char_char_shizuka_profile.jpg,,,,,,
char_shizuku,Shizuku,しずく,,,,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523926/entertainment_hub/characters/char_char_shizuku_profile.jpg,,,,,,
char_shizune,Shizune,シズネ,18,11,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511232/entertainment_hub/characters/char_char_shizune_profile.png,,,,,,
char_shochou,Shochou,所長,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531189/entertainment_hub/characters/char_char_shochou_profile.jpg,,,,,,
char_shojoji,Shojoji,ショジョジ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511568/entertainment_hub/characters/char_char_shojoji_profile.png,,,,,,
char_shot_vasco,Shot Vasco,バスコ・ショット,5,8,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511997/entertainment_hub/characters/char_char_shot_vasco_profile.jpg,,,,,,
char_shou,Shou,ショウ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512084/entertainment_hub/characters/char_char_shou_profile.jpg,,,,,,
char_shou_tucker,Shou Tucker,ショウ・タッカー,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524397/entertainment_hub/characters/char_char_shou_tucker_profile.jpg,,,,,,
char_shoujo,Shoujo,少女,,,female,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781530852/entertainment_hub/characters/char_char_shoujo_profile.jpg,,,,,,
char_shoujou,Shoujou,ショウジョウ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511984/entertainment_hub/characters/char_char_shoujou_profile.jpg,,,,,,
char_shouko_ieiri,Shouko Ieiri,家入硝子,7,11,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512725/entertainment_hub/characters/char_char_shouko_ieiri_profile.png,,,,,,
char_shounen,Shounen,少年,,,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531103/entertainment_hub/characters/char_char_shounen_profile.jpg,,,,,,
char_shouseki,Shouseki,笙関,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511290/entertainment_hub/characters/char_char_shouseki_profile.png,,,,,,
